book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
7535,18602341,18602341,26373227,16,62280708,9780062280700.0,Danielle  Paige,2015.0,The Wicked Will Rise,"The Wicked Will Rise (Dorothy Must Die, #2)",eng,3.82,16739,18487,2285,255,1094,5155,7240,4743,https://images.gr-assets.com/books/1423841142m/18602341.jpg,https://images.gr-assets.com/books/1423841142s/18602341.jpg
7546,22192,22192,1588093,48,316912123,9780316912130.0,Cecily von Ziegesar,2003.0,All I Want Is Everything,"All I Want is Everything (Gossip Girl, #3)",eng,3.56,15467,16076,422,433,1879,5728,4270,3766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7553,9917998,9917998,14360639,19,1442402350,9781442402360.0,Jonathan Maberry,2011.0,Dust & Decay,"Dust & Decay (Rot & Ruin, #2)",eng,4.29,13646,14559,1362,159,345,1846,4991,7218,https://images.gr-assets.com/books/1293823083m/9917998.jpg,https://images.gr-assets.com/books/1293823083s/9917998.jpg
7555,18806240,18806240,26737294,16,,,Laura Ruby,2015.0,Bone Gap,Bone Gap,eng,3.86,15150,16756,3451,315,1133,3937,6550,4821,https://images.gr-assets.com/books/1402928507m/18806240.jpg,https://images.gr-assets.com/books/1402928507s/18806240.jpg
7558,90475,90475,1361086,54,60096187,9780060096180.0,Meg Cabot,2004.0,Teen Idol,Teen Idol,en-US,3.53,20271,21934,871,529,2631,7845,6621,4308,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7560,27883214,27883214,45697227,51,1250095255,9781250095250.0,Stephanie Garber,2017.0,Caraval,Caraval,eng,3.97,30975,35821,8360,831,2531,7001,12105,13353,https://images.gr-assets.com/books/1465563623m/27883214.jpg,https://images.gr-assets.com/books/1465563623s/27883214.jpg
7565,7531478,7531478,9776802,12,193481332X,9781934813320.0,Cheryl Rainfield,2010.0,Scars,Scars,en-US,4.17,12452,12976,1018,318,683,2056,3285,6634,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7598,2964700,2964700,2994229,13,375814701,9780375814710.0,Tamora Pierce,2011.0,Mastiff,"Mastiff (Beka Cooper, #3)",en-US,4.24,19695,20774,1403,240,703,3057,6547,10227,https://images.gr-assets.com/books/1302921347m/2964700.jpg,https://images.gr-assets.com/books/1302921347s/2964700.jpg
7613,15801381,15801381,17064531,20,1416997962,9781416997960.0,Brandon Mull,2013.0,"Chasing the Prophecy (Beyonders, #3)","Chasing the Prophecy (Beyonders, #3)",eng,4.35,11816,13529,1039,160,289,1521,4259,7300,https://images.gr-assets.com/books/1356328161m/15801381.jpg,https://images.gr-assets.com/books/1356328161s/15801381.jpg
7626,95658,95658,49274,18,316701319,9780316701310.0,Lisi Harrison,2004.0,"Best Friends for Never (The Clique, #2)","Best Friends for Never (The Clique, #2)",,3.73,15345,15578,849,519,1604,4324,4228,4903,https://images.gr-assets.com/books/1344263568m/95658.jpg,https://images.gr-assets.com/books/1344263568s/95658.jpg
7632,20983362,20983362,40360384,40,1484715772,9781484715770.0,Alexandra Bracken,2016.0,Passenger,"Passenger (Passenger, #1)",eng,3.84,23070,24910,5065,765,1786,5420,9610,7329,https://images.gr-assets.com/books/1446749751m/20983362.jpg,https://images.gr-assets.com/books/1446749751s/20983362.jpg
7646,197436,197436,2029633,1,1561371734,9781561371730.0,Gloria Levine,,,Ralph S. Mouse by Beverly Cleary: Teacher Guide (Novel Units),,3.95,14513,14513,49,355,659,3626,4548,5325,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7653,7514925,7514925,9720811,15,62114611,9780062114620.0,Jodi Lynn Anderson,2012.0,Tiger Lily,Tiger Lily,eng,3.98,16217,19116,4012,483,1234,3791,6258,7350,https://images.gr-assets.com/books/1329681513m/7514925.jpg,https://images.gr-assets.com/books/1329681513s/7514925.jpg
7655,114982,114982,1128656,80,394895894,9780394895900.0,Philip Pullman,1985.0,The Ruby in the Smoke,"The Ruby in the Smoke (Sally Lockhart, #1)",en-US,3.75,16214,19279,1129,276,1204,5713,7926,4160,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7657,11983940,11983940,15084403,11,802723462,9780802723470.0,A.C. Gaughen,2012.0,Scarlet,"Scarlet (Scarlet, #1)",eng,3.95,19665,20503,2574,669,1196,4074,7024,7540,https://images.gr-assets.com/books/1370147602m/11983940.jpg,https://images.gr-assets.com/books/1370147602s/11983940.jpg
7658,12551077,12551077,17552643,11,1402271875,9781402271880.0,Miranda Kenneally,2012.0,Stealing Parker,Stealing Parker,en-US,3.88,15997,16789,1216,358,1110,4177,5628,5516,https://images.gr-assets.com/books/1334451985m/12551077.jpg,https://images.gr-assets.com/books/1334451985s/12551077.jpg
7663,6420846,6420846,6610047,23,374324913,9780374324920.0,Alexander Gordon Smith,2009.0,Lockdown,"Lockdown (Escape from Furnace, #1)",en-US,4.1,14024,15565,1995,346,734,2651,5128,6706,https://images.gr-assets.com/books/1409279086m/6420846.jpg,https://images.gr-assets.com/books/1409279086s/6420846.jpg
7672,18080923,18080923,42285947,8,006228567X,9780062285680.0,Veronica Roth,2014.0,,"The Traitor (Divergent, #0.4)",eng,4.19,12299,15371,568,136,538,2745,4878,7074,https://images.gr-assets.com/books/1393687607m/18080923.jpg,https://images.gr-assets.com/books/1393687607s/18080923.jpg
7680,439363,439363,428191,14,1421513439,9781421513430.0,"Aya Nakahara, Pookie Rolf",2001.0,ラブ★コン 1,"Love★Com, Vol. 1",eng,4.22,13801,13994,215,398,624,2107,3267,7598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7685,11699349,11699349,16646457,10,039925644X,9780399256450.0,Kristin Levine,2012.0,The Lions of Little Rock,The Lions of Little Rock,eng,4.22,12962,13692,1632,304,447,1744,4655,6542,https://images.gr-assets.com/books/1442034711m/11699349.jpg,https://images.gr-assets.com/books/1442034711s/11699349.jpg
7687,8951449,31351167,13828200,12,1453860959,9781453860950.0,Amanda Hocking,2010.0,,"Hollowland (The Hollows, #1)",eng,3.97,13847,17073,1569,416,1057,3458,5910,6232,https://images.gr-assets.com/books/1299468023m/8951449.jpg,https://images.gr-assets.com/books/1299468023s/8951449.jpg
7697,3665811,3665811,3709042,13,61671355,9780061671360.0,L.J. Smith,2009.0,The Secret Circle: The Captive Part II and The Power,"The Captive Part II / The Power (The Secret Circle, #2-3)",eng,4.11,16231,17148,553,218,815,3446,5116,7553,https://images.gr-assets.com/books/1341592078m/3665811.jpg,https://images.gr-assets.com/books/1341592078s/3665811.jpg
7712,2122216,2122216,2127653,11,,,Maki Minami,2003.0,スペシャル·エー,"Special A, Vol. 1 (Special A, #1)",ind,4.18,14607,15289,159,396,755,2499,3621,8018,https://images.gr-assets.com/books/1408207157m/2122216.jpg,https://images.gr-assets.com/books/1408207157s/2122216.jpg
7714,24408,24408,2846541,32,395137195,9780395137190.0,Elizabeth George Speare,1961.0,The Bronze Bow,The Bronze Bow,en-US,3.93,15507,16325,1465,487,977,3406,5729,5726,https://images.gr-assets.com/books/1369712582m/24408.jpg,https://images.gr-assets.com/books/1369712582s/24408.jpg
7725,9064899,9064899,13942966,19,61985880,9780061985880.0,Kiersten White,2012.0,Endlessly,"Endlessly (Paranormalcy, #3)",eng,3.99,18789,19490,1528,292,1177,4388,6202,7431,https://images.gr-assets.com/books/1320349604m/9064899.jpg,https://images.gr-assets.com/books/1320349604s/9064899.jpg
7745,13580928,13580928,19165894,14,1423166000,9781423166010.0,Ally Carter,2013.0,Perfect Scoundrels,"Perfect Scoundrels (Heist Society, #3)",en-GB,4.28,20029,20912,1711,145,406,2889,7463,10009,https://images.gr-assets.com/books/1340716595m/13580928.jpg,https://images.gr-assets.com/books/1340716595s/13580928.jpg
7757,18599754,18599754,26365948,22,62271121,9780062271130.0,Cammie McGovern,2014.0,Amy & Matthew,Say What You Will,eng,3.7,11559,13778,1905,408,1202,3951,4796,3421,https://images.gr-assets.com/books/1392738015m/18599754.jpg,https://images.gr-assets.com/books/1392738015s/18599754.jpg
7759,85993,85993,1926611,69,60724552,9780060724560.0,Meg Cabot,2006.0,Party Princess,"Party Princess (The Princess Diaries, #7)",,3.67,19068,21002,498,393,1893,7070,6487,5159,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7773,23207027,28374007,42750582,26,,,Kendare Blake,2016.0,Three Dark Crowns,"Three Dark Crowns (Three Dark Crowns, #1)",eng,3.86,9386,21650,4782,467,1491,5006,8385,6301,https://images.gr-assets.com/books/1469265644m/23207027.jpg,https://images.gr-assets.com/books/1469265644s/23207027.jpg
7776,12846479,12846479,13490521,37,61668125,9780061668130.0,Aprilynne Pike,2012.0,Destined,"Destined (Wings, #4)",en-US,4.19,18485,19571,1631,282,776,3200,5966,9347,https://images.gr-assets.com/books/1321454773m/12846479.jpg,https://images.gr-assets.com/books/1321454773s/12846479.jpg
7785,397456,397456,550582,41,671670689,9780671670690.0,V.C. Andrews,1990.0,Dawn ,"Dawn (Cutler, #1)",eng,3.87,13674,14091,255,205,1086,3872,4162,4766,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7792,7825557,7825557,10874302,28,525423346,9780525423350.0,Adam Gidwitz,2010.0,A Tale Dark and Grimm,"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)",en-US,4.04,15041,17643,2875,344,926,3488,5866,7019,https://images.gr-assets.com/books/1345696603m/7825557.jpg,https://images.gr-assets.com/books/1345696603s/7825557.jpg
7797,395875,395875,385372,59,61059927,9780061059930.0,L.J. Smith,1991.0,Dark Reunion,"Dark Reunion (The Vampire Diaries, #4)",eng,3.54,17056,20148,669,1005,2635,6133,5194,5181,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7802,22021611,22021611,41338754,10,698184890,9780698184890.0,Gayle Forman,2014.0,Just One Night,"Just One Night (Just One Day, #2.5)",eng,4.12,15986,17406,2018,231,805,3117,5774,7479,https://images.gr-assets.com/books/1398780998m/22021611.jpg,https://images.gr-assets.com/books/1398780998s/22021611.jpg
7804,10778410,10778410,15690266,40,1611139856,9781611139850.0,"James Patterson, Jill Dembowski, Elijah Wood, Spencer Locke",2011.0,,"The Fire (Witch & Wizard, #3)",,3.87,11789,15877,840,426,1215,3838,4923,5475,https://images.gr-assets.com/books/1472948949m/10778410.jpg,https://images.gr-assets.com/books/1472948949s/10778410.jpg
7805,71863,71863,2057013,53,439829127,9780439829120.0,John Marsden,1995.0,"The Third Day, The Frost","A Killing Frost (Tomorrow, #3)",,4.19,13199,15090,503,37,317,2500,6152,6084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7833,17567,17567,1194469,213,1576469115,9781576469120.0,Gene Stratton-Porter,1909.0,A Girl of the Limberlost,"A Girl of the Limberlost (Limberlost, #2)",eng,4.14,13071,15705,1242,230,628,2788,5194,6865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7840,759960,759960,1366476,52,440975344,9780440975340.0,S.E. Hinton,1975.0,Rumble Fish,Rumble Fish,,3.77,14002,14999,746,174,978,4692,5370,3785,https://images.gr-assets.com/books/1320491172m/759960.jpg,https://images.gr-assets.com/books/1320491172s/759960.jpg
7880,1301153,1301153,1290335,53,60724617,9780060724610.0,Meg Cabot,2007.0,Princess Mia,"Princess Mia (The Princess Diaries, #9)",en-US,3.82,17889,19575,616,330,1383,5591,6451,5820,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7895,24093,24093,1006377,20,590396439,9780590396430.0,Tamora Pierce,2001.0,Street Magic,"Street Magic (The Circle Opens, #2)",eng,4.12,18897,19900,272,103,685,4078,6907,8127,https://images.gr-assets.com/books/1328861813m/24093.jpg,https://images.gr-assets.com/books/1328861813s/24093.jpg
7897,8573642,8573642,13442466,14,62060759,9780062060750.0,Jodi Meadows,2012.0,Incarnate,"Incarnate (Newsoul, #1)",en-US,3.73,19034,20030,2530,901,1819,4930,6521,5859,https://images.gr-assets.com/books/1358271343m/8573642.jpg,https://images.gr-assets.com/books/1358271343s/8573642.jpg
7915,23341894,23341894,26212678,17,1484705270,9781484705280.0,Tamara Ireland Stone,2015.0,Every Last Word,Every Last Word,eng,4.2,19214,20437,3021,419,756,2985,6362,9915,https://images.gr-assets.com/books/1431016937m/23341894.jpg,https://images.gr-assets.com/books/1431016937s/23341894.jpg
7919,2049993,2049993,2054929,30,141383356,9780141383350.0,Eoin Colfer,2007.0,Airman,Airman,eng,4.14,15257,16323,1347,197,619,2855,5757,6895,https://images.gr-assets.com/books/1327967233m/2049993.jpg,https://images.gr-assets.com/books/1327967233s/2049993.jpg
7926,2998814,2998814,3029303,22,1416978933,9781416978930.0,Jessica Verday,2009.0,The Hollow,"The Hollow (The Hollow, #1)",eng,3.75,16734,18415,1542,1085,1846,4147,4856,6481,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
7934,77368,77368,2984336,24,441008658,9780441008650.0,Robin McKinley,2000.0,Spindle's End,Spindle's End,eng,3.79,18395,19652,1204,339,1336,5560,7276,5141,https://images.gr-assets.com/books/1308815054m/77368.jpg,https://images.gr-assets.com/books/1308815054s/77368.jpg
7943,522471,522471,510354,30,142404241,9780142404250.0,Joan Bauer,2000.0,Hope Was Here,Hope Was Here,eng,4.0,14954,15670,1340,217,738,3408,5832,5475,https://images.gr-assets.com/books/1309211597m/522471.jpg,https://images.gr-assets.com/books/1309211597s/522471.jpg
7975,6609758,6609758,6313339,48,545142997,9780545142990.0,Rachel Ward,2008.0,Numbers,"Numbers (Numbers, #1)",eng,3.46,16717,19913,2386,1280,2720,5745,5822,4346,https://images.gr-assets.com/books/1386036562m/6609758.jpg,https://images.gr-assets.com/books/1386036562s/6609758.jpg
7981,153792,153792,864541,16,590396560,9780590396560.0,Tamora Pierce,2002.0,Cold Fire,"Cold Fire (The Circle Opens, #3)",eng,4.05,17424,18340,230,108,760,4166,6379,6927,https://images.gr-assets.com/books/1328861813m/153792.jpg,https://images.gr-assets.com/books/1328861813s/153792.jpg
7989,20878809,20878809,40218701,21,553499084,9780553499090.0,R.J. Palacio,2014.0,The Julian chapter,The Julian Chapter (Wonder Story),eng,4.31,10437,15000,1808,144,351,1867,4942,7696,https://images.gr-assets.com/books/1399502333m/20878809.jpg,https://images.gr-assets.com/books/1399502333s/20878809.jpg
7992,9266793,9266793,14147644,26,61869724,9780061869720.0,Sara Shepard,2011.0,Never Have I Ever ,"Never Have I Ever (The Lying Game, #2)",eng,4.03,15419,16442,1073,148,712,3579,5983,6020,https://images.gr-assets.com/books/1289526446m/9266793.jpg,https://images.gr-assets.com/books/1289526446s/9266793.jpg
8004,287380,287380,278812,13,1931514798,9781931514800.0,"Masami Tsuda, Darcy Lockman, Jack Niida",1996.0,彼氏彼女の事情 #1,"Kare Kano: His and Her Circumstances, Vol. 1",en-US,3.96,12863,13009,134,495,978,2695,3203,5638,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8010,24271,24271,960,74,440229081,9780440229090.0,David Almond,1998.0,Skellig,"Skellig (Skellig, #1)",eng,3.77,13778,16437,1785,532,1402,4050,5720,4733,https://images.gr-assets.com/books/1320460285m/24271.jpg,https://images.gr-assets.com/books/1320460285s/24271.jpg
8021,828015,828015,1798108,64,888994168,9780888994160.0,Deborah Ellis,2000.0,The Breadwinner,"The Breadwinner (The Breadwinner, #1)",eng,3.93,11816,13872,1497,277,753,3090,5280,4472,https://images.gr-assets.com/books/1388330682m/828015.jpg,https://images.gr-assets.com/books/1388330682s/828015.jpg
8041,18892134,18892134,25389332,8,,,Veronica Roth,2014.0,Four: The Son,"The Son (Divergent, #0.3)",eng,4.11,11370,15179,481,135,594,3113,5025,6312,https://images.gr-assets.com/books/1395049991m/18892134.jpg,https://images.gr-assets.com/books/1395049991s/18892134.jpg
8044,28686840,28686840,48860979,32,385755929,9780385755920.0,Jennifer Niven,2016.0,Holding Up the Universe,Holding Up the Universe,eng,3.93,19504,23681,4068,367,1321,5240,9441,7312,https://images.gr-assets.com/books/1463377718m/28686840.jpg,https://images.gr-assets.com/books/1463377718s/28686840.jpg
8054,112693,112693,3190836,39,7191480,9780007191480.0,Louise Rennison,2005.0,... Then He Ate My Boy Entracers,"Then He Ate My Boy Entrancers (Confessions of Georgia Nicolson, #6)",eng,4.09,14737,16507,380,150,629,3467,5622,6639,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8072,267972,267972,259783,29,380704420,9780380704420.0,Mary Downing Hahn,1986.0,,Wait Till Helen Comes,eng,4.14,13629,15444,1757,153,556,2993,5033,6709,https://images.gr-assets.com/books/1486692223m/267972.jpg,https://images.gr-assets.com/books/1486692223s/267972.jpg
8082,7476122,7476122,6847345,25,373210051,9780373210050.0,Rachel Vincent,2010.0,My Soul to Keep,"My Soul to Keep (Soul Screamers, #3)",eng,4.09,17033,17854,928,227,725,3530,6090,7282,https://images.gr-assets.com/books/1268059270m/7476122.jpg,https://images.gr-assets.com/books/1268059270s/7476122.jpg
8085,153781,153781,1112036,19,590396056,9780590396060.0,Tamora Pierce,2000.0,Magic Steps,"Magic Steps (The Circle Opens, #1)",,3.98,17813,18884,354,123,902,4704,6573,6582,https://images.gr-assets.com/books/1366188641m/153781.jpg,https://images.gr-assets.com/books/1366188641s/153781.jpg
8088,162086,162086,156439,15,1416521836,9781416521840.0,Laura Wiess,2007.0,Such a Pretty Girl,Such a Pretty Girl,eng,3.89,13445,13787,1100,346,1029,3291,4279,4842,https://images.gr-assets.com/books/1336185676m/162086.jpg,https://images.gr-assets.com/books/1336185676s/162086.jpg
8095,6647312,6647312,6841835,65,1416985794,9781416985790.0,"Janne Teller, Martin Aitken",2000.0,Intet,Nothing,eng,3.76,9290,14823,2333,753,1367,3181,4863,4659,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8099,14358,14358,1234050,22,440910811,9780440910820.0,Madeleine L'Engle,1980.0,"A Ring of Endless Light (Austin Family, #4)","A Ring of Endless Light (Austin Family, #4)",eng,4.14,15629,16756,643,150,584,3198,5665,7159,https://images.gr-assets.com/books/1279354664m/14358.jpg,https://images.gr-assets.com/books/1279354664s/14358.jpg
8100,10757806,10757806,14982110,21,316036064,9780316036060.0,Sara Zarr,2011.0,How to Save a Life,How to Save a Life,en-US,3.89,13864,14335,1772,290,808,3388,5511,4338,https://images.gr-assets.com/books/1337211222m/10757806.jpg,https://images.gr-assets.com/books/1337211222s/10757806.jpg
8104,161656,161656,903484,38,763628115,9780763628120.0,"Liz Kessler, Sarah Gibb",2003.0,The Tail of Emily Windsnap,"The Tail of Emily Windsnap (Emily Windsnap, #1)",eng,3.89,16453,17523,1590,293,1226,4516,5604,5884,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8106,13003565,13003565,16102896,30,399256202,9780399256200.0,John Flanagan,2012.0,The Invaders,"The Invaders (Brotherband Chronicles, #2)",eng,4.4,13040,14222,494,74,198,1502,4593,7855,https://images.gr-assets.com/books/1327983041m/13003565.jpg,https://images.gr-assets.com/books/1327983041s/13003565.jpg
8111,11831,11831,1968913,40,689863624,9780689863620.0,Cynthia Voigt,1982.0,"Dicey's Song (Tillerman Family, #2)","Dicey's Song (Tillerman Cycle, #2)",eng,3.94,14926,15683,607,348,816,3573,5623,5323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8116,25005214,25005214,44676143,10,62422960,9780062422960.0,Victoria Aveyard,2015.0,Queen Song,"Queen Song (Red Queen, #0.1)",,3.74,12436,13562,1076,746,921,3569,4267,4059,https://images.gr-assets.com/books/1437677533m/25005214.jpg,https://images.gr-assets.com/books/1437677533s/25005214.jpg
8119,18163646,18163646,25526485,16,,,Amy Zhang,2014.0,Falling Into Place,Falling into Place,,3.88,12411,13919,2165,307,887,3387,4896,4442,https://images.gr-assets.com/books/1393613084m/18163646.jpg,https://images.gr-assets.com/books/1393613084s/18163646.jpg
8148,23221,23221,2610019,41,60880120,9780060880120.0,Meg Cabot,2006.0,How to Be Popular,How to Be Popular,eng,3.54,18568,19634,925,511,2279,6843,6018,3983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8151,12157365,12157365,17128227,12,62103733,9780062103730.0,Elizabeth Norris,2012.0,Unraveling,"Unraveling (Unraveling, #1)",en-US,3.84,16361,17460,1908,649,1321,4130,5495,5865,https://images.gr-assets.com/books/1337474732m/12157365.jpg,https://images.gr-assets.com/books/1337474732s/12157365.jpg
8153,37187,37187,843214,44,763618985,9780763618990.0,Kate DiCamillo,2001.0,The Tiger Rising,The Tiger Rising,eng,3.78,14832,15625,1919,323,1198,4365,5496,4243,https://images.gr-assets.com/books/1479692331m/37187.jpg,https://images.gr-assets.com/books/1479692331s/37187.jpg
8164,16175040,20759641,22024655,21,,,Kresley Cole,2013.0,Endless Knight ,"Endless Knight (The Arcana Chronicles, #2)",eng,4.39,14677,18065,2033,151,388,1945,5415,10166,https://images.gr-assets.com/books/1369329231m/16175040.jpg,https://images.gr-assets.com/books/1369329231s/16175040.jpg
8170,119838,119838,2373129,20,689806981,9780689806990.0,Sharon M. Draper,1994.0,Tears of a Tiger,"Tears of a Tiger (Hazelwood High, #1)",eng,4.16,11266,11781,1993,266,583,1875,3293,5764,https://images.gr-assets.com/books/1348102787m/119838.jpg,https://images.gr-assets.com/books/1348102787s/119838.jpg
8173,176326,176326,654751,20,810949148,9780810949140.0,"Michael Buckley, Peter Ferguson",2006.0,The Problem Child,"The Problem Child (The Sisters Grimm, #3)",en-US,4.27,15353,16131,576,109,343,2459,5366,7854,https://images.gr-assets.com/books/1349015533m/176326.jpg,https://images.gr-assets.com/books/1349015533s/176326.jpg
8183,7879278,7879278,11075036,10,1434764338,9781434764330.0,Lisa Tawn Bergren,2011.0,Waterfall,"Waterfall (River of Time, #1)",en-US,4.04,15884,17028,1887,603,930,2970,5171,7354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8190,9349915,9349915,14233294,34,316176044,9780316176040.0,"Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke",2011.0,Red Riding Hood,Red Riding Hood,en-US,3.51,14220,16482,1962,924,2096,4997,4608,3857,https://images.gr-assets.com/books/1344267754m/9349915.jpg,https://images.gr-assets.com/books/1344267754s/9349915.jpg
8196,289601,289601,2596896,24,061858532X,9780618585330.0,Laura Whitcomb,2005.0,A Certain Slant of Light,"A Certain Slant of Light (Light, #1)",en-US,3.83,16769,17513,1819,496,1356,4279,5886,5496,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8197,493455,493455,2569547,7,1416936408,9781416936400.0,Scott Westerfeld,2007.0,"The Uglies Trilogy (Uglies, #1-3)","The Uglies Trilogy (Uglies, #1-3)",,4.06,13405,13473,805,243,689,2531,4537,5473,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8203,347577,347577,516302,42,60589353,9780060589360.0,Louise Rennison,2004.0,...and that's when it fell off in my hand,"Away Laughing on a Fast Camel (Confessions of Georgia Nicolson, #5)",,4.06,14351,17076,396,182,658,3713,5867,6656,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8206,6239873,6239873,6422638,30,61626317,9780061626320.0,Anna Godbersen,2009.0,Splendor,"Splendor (Luxe, #4)",en-US,3.84,16276,17569,1486,341,1244,4445,6360,5179,https://images.gr-assets.com/books/1295983771m/6239873.jpg,https://images.gr-assets.com/books/1295983771s/6239873.jpg
8225,85989,85989,2668285,56,60724560,9780060724570.0,Meg Cabot,2006.0,Princess on the Brink,"Princess on the Brink (The Princess Diaries, #8)",,3.7,17654,19366,567,431,1675,6203,6016,5041,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
8231,3064985,3064985,3095990,30,1554682746,9781554682740.0,Lesley Livingston,2009.0,Wondrous Strange,"Wondrous Strange (Wondrous Strange, #1)",eng,3.69,17738,19591,1446,708,1854,5541,6115,5373,https://images.gr-assets.com/books/1327879404m/3064985.jpg,https://images.gr-assets.com/books/1327879404s/3064985.jpg
8241,112879,112879,2169264,17,081091610X,9780810916100.0,"Michael Buckley, Peter Ferguson",2007.0,Once Upon a Crime,"Once Upon a Crime (The Sisters Grimm, #4)",eng,4.26,15091,15723,477,135,365,2428,5186,7609,https://images.gr-assets.com/books/1349015477m/112879.jpg,https://images.gr-assets.com/books/1349015477s/112879.jpg
